uuid,x,y
uuid:cd534c6d-a39a-4ba8-b9be-886c55a3edec,-7.6279135,5.4447136
uuid:79a4ab7f-84e8-45ab-bcad-ccaed438e02f,-7.8308225,4.504792
uuid:b7afb790-ece7-41fb-b924-ee20a06a1895,7.6092615,1.3176812
uuid:4c4a5a36-aeda-4b46-a1eb-b500b739268f,-6.9589257,4.5867987
uuid:785a6c4a-341e-4923-b236-b0f6eb551331,3.5342267,-4.52261
uuid:f14d8bf6-4e26-47f7-b77c-2cff4e530155,3.958441,-1.8209035
uuid:da44c23a-2578-4d73-9dc8-44725f6de657,-6.5434265,6.2495193
uuid:eced3c43-affb-4d77-8f7b-5dc62f6c23a4,-5.8784256,6.438675
uuid:f867c414-4469-4ee5-ad06-4a3493af5090,2.6860435,-0.9658951
uuid:8cda93a4-fde9-48fe-b6ea-48a8315fc0e5,-8.524205,4.797195
uuid:7ea697ca-33cb-4ecc-9d75-72d59669c276,-6.916273,4.725755
uuid:ed803a72-2f4f-44bf-9576-b713706bd523,8.499122,1.3316339
uuid:74c1c3f8-9c6f-496e-961b-d47c52897aba,-8.608515,4.75945
uuid:425d9419-523a-49ea-a82a-786a4d067a5a,-8.03054,5.050327
uuid:1820cee8-ebc3-4cfd-8148-19371a159fbd,-7.2865906,6.173894
uuid:be73f057-804a-41bf-9170-c577e2f14d83,4.7972054,-1.3336781
uuid:5784d66a-78f7-438a-8f24-b10827c35c77,7.636212,2.3550553
uuid:b6a33e62-d0b5-4444-8ace-84b0e938461b,-7.9264507,5.415553
uuid:4229a79c-959c-4f17-934b-268b2ff04cc9,-8.697708,5.047363
uuid:f7ce5721-3bbd-4644-88f1-e2d2013cce6f,-7.711402,5.9522996
uuid:a2acc8b5-0f02-4fc3-918a-b51ed1b8aa91,-7.938051,4.682814
uuid:6cdaf8f5-484d-4778-9c91-79ffe28bc3d2,-7.034702,6.4023156
uuid:ed698f87-7450-440b-8f37-ca6dc8fdc484,-9.038003,5.0841627
uuid:06ef78db-c34c-4798-a027-d945726a46b5,-6.364195,6.4095116
uuid:b4b30a52-49bf-4e29-a438-28fac4e7fa2f,-7.288528,6.2704697
uuid:5ffb1dd8-5e89-4ad3-83f2-381275010ff3,-8.180523,5.333546
uuid:4f40c5ef-6434-4151-9238-1dc1c2c18bcc,4.945102,-0.3341605
uuid:75eb848b-06b6-413c-a0bb-e7889f775b44,-6.5646143,4.3224974
uuid:1f4e5d9b-34cd-4fbe-8ece-26b38721e358,-1.0979,-4.1604056
uuid:39d54bd5-8c51-42b1-8b2f-f27f14f4929d,8.219403,0.94698846
uuid:d5405831-c5cb-4ed0-b57d-2307bb65290b,7.5622683,2.2550812
uuid:3a2c1249-b5fc-4eea-ba61-282b4fec5d6b,8.680591,-1.1440603
uuid:1c4e9966-f0a0-4a98-ace8-0903c3a18473,7.650503,0.8627942
uuid:80db9270-0c81-4673-85be-34802d5de216,-7.098056,6.274593
uuid:4860c95b-c95d-49ac-802e-c7617316b257,-7.277636,6.443161
uuid:0f8ea336-6d95-47c4-bee2-acf0dab5c28f,4.14255,-2.5836713
uuid:53821b00-33c0-4fa6-9de8-20831c964390,0.2194188,6.750773
uuid:215df1f1-3654-4934-aacd-c7f3b3626c54,8.114477,1.5473135
uuid:1e4f8c9b-88b8-4da5-8bb3-773307e26616,1.6288149,-3.9950466
uuid:3c4b8674-2a3f-4dd2-b72a-a3434d313703,-7.664159,4.4297266
uuid:c8f09d62-7650-4b10-87c2-7aaf5ac544bf,0.017784147,6.896794
uuid:5de1b62a-1a34-4eb2-8a53-c6e817de12d8,4.494091,-2.1436932
uuid:f95f90d0-6c21-4665-be28-a7a301c80125,7.1765957,0.65463144
uuid:5f6f0f6f-9001-40a6-9724-b61b0696e7a4,-8.776303,4.9685655
uuid:d12e2a4f-0b88-4dc7-884c-45d463bd2218,-7.1348925,6.352909
uuid:13d2a052-13c3-460b-8e7f-7680fb478cb0,7.4502554,1.718856
uuid:c518339e-ece9-41d4-864c-941363d873fc,-8.081387,4.483847
uuid:510185d1-eca0-446b-8189-e414fede3b5d,-8.840493,5.2769394
uuid:de0d5a4a-7c46-4be2-b50d-2cbe806b0ade,8.357462,-0.5544725
uuid:b3f476e4-2190-453c-8bf4-c26d6b0cd284,-7.764866,5.5658603
uuid:f92db2e4-5e5c-4050-a2e2-da77bacd87d9,-7.398036,4.3403544
uuid:a1d88ae5-35f2-4687-b132-ce78a749a2ee,0.95860344,-1.4469315
uuid:0cfe06ae-5f18-4606-8a6c-6eea59aaf820,-7.631647,4.26526
uuid:82dddddd-9e5c-4860-99ab-a048e7109153,-3.6058767,4.689318
uuid:5f2b6de2-7057-4baa-b73b-4a9fc694d61e,-7.6958,4.7747097
uuid:68fed1e1-028a-41e7-b677-e569cd8aad7a,-6.7649355,4.5508547
uuid:263c552c-58b8-402d-b8a2-a80bcba60098,-0.5552289,2.7099185
uuid:3966cf5f-fadc-4195-9e2f-44c28a677bd8,-1.8668402,4.0246835
uuid:02af6bbb-808d-4c6a-b160-bb46d2350870,-7.60809,4.969742
uuid:9dc82c72-e0de-4412-8ec6-bbd1a9c83702,2.2177746,-4.9511113
uuid:5e137203-4978-4baf-8e49-4905990de5b5,8.239219,0.3371027
uuid:ce44aa97-8e98-4043-b5ff-b632cf6d4f31,-7.0959725,4.016307
uuid:5fe7cb6e-7682-4a7d-b135-4cd462247ae4,1.1377083,2.9321823
uuid:94ce7995-1698-4603-8374-cbc9055bc236,-1.0168524,-3.758533
uuid:b465ddcd-0c16-4722-b76b-856d63a6c593,-5.228701,6.42616
uuid:1c4eae38-24eb-4806-9f98-ecf6ced8748f,2.4428082,-4.8501534
uuid:9dc82c72-e0de-4412-8ec6-bbd1a9c83702,2.2167385,-4.9502535
uuid:5e137203-4978-4baf-8e49-4905990de5b5,8.240932,0.33600074
uuid:ce44aa97-8e98-4043-b5ff-b632cf6d4f31,-7.0984488,4.0175724
uuid:5fe7cb6e-7682-4a7d-b135-4cd462247ae4,1.138493,2.930582
uuid:94ce7995-1698-4603-8374-cbc9055bc236,-1.0197935,-3.754327
uuid:b465ddcd-0c16-4722-b76b-856d63a6c593,-5.229201,6.42659
uuid:1c4eae38-24eb-4806-9f98-ecf6ced8748f,2.4407065,-4.849044
uuid:78877772-e3a0-4b03-9fe2-6528dc9d4fa4,-7.3884525,6.083159
uuid:d92aaa95-a646-4d78-b6b3-1bb33b8d31ab,-7.008658,4.3683186
uuid:1cc99876-1d33-4ab8-8606-01e4ffae52fd,2.580654,-4.9348006
uuid:27c1cdd8-27b7-4550-a80c-8d9b9e3f3e41,6.5507584,2.591199
uuid:26368449-1010-4939-bff8-7e6c157b5a73,-7.2486477,4.1452684
uuid:b5d5ea6b-c04e-4442-ad55-55070d92c1ec,-7.5895405,5.492364
uuid:c58150a0-d15f-4463-b41f-52f74d9af3e1,-5.151494,5.8756013
uuid:bda59ce1-7f03-4258-b660-88e713727872,2.3762546,-5.26809
uuid:931a3519-bd2c-43b9-abee-df5880f78a14,3.808107,3.2854176
uuid:ce629255-e83f-43d9-949c-ea87ffa8678e,1.653402,1.2991781
uuid:1cb3527e-4c7d-448e-96dd-28f97a174ddc,-7.2808857,5.2508492
uuid:0bf1a250-2a56-4e6f-8bf1-572054b5aef8,-4.357028,4.7762675
uuid:dd449574-1e12-4b2c-a28c-3681b502098d,-7.126096,6.160789
uuid:fa7ea012-ba17-4bf2-b498-99bd5248a233,-5.075928,5.991237
uuid:66f934db-b458-498b-8de9-7b1ff525d3ba,3.9788983,-1.7788652
uuid:8336a2f4-79f5-4172-a8b8-f5f7e3338a7c,-8.86294,4.9575667
uuid:9a2d2017-9fd9-4c02-a394-07b08474f15a,-6.5162134,3.9165006
uuid:8eac79e4-ae01-4d37-9e8a-5d1c35a820ac,-7.711277,5.0637665
uuid:fb2f2fa1-4377-448d-bf51-c51ee7c2adb7,-6.9406347,3.9622717
uuid:7dc06750-5d12-48e3-9388-7342de6c875b,7.5944786,1.2449675
uuid:286a1d04-043f-4b66-b830-35541b2a116c,4.6865673,0.5332865
uuid:a6b298a0-832b-43d9-90a5-74db6f67d7a4,7.7418547,1.170225
uuid:f2a7ba67-234b-407f-910c-f727f85776cc,4.8940277,1.4620632
uuid:9b6298bf-d8f3-436b-b1ee-f6a35cac8b6b,-7.282353,4.1560416
uuid:c844fe54-2421-46d4-a26b-3352e5bcdc61,8.042455,1.7273586
uuid:9b85a239-ce4d-4fd4-b9e1-6142c9d956e0,-5.329107,5.771985
uuid:d309431e-0c9e-431c-8692-b581d9d3a5c3,-6.777521,4.8111873
uuid:48376842-7257-4136-9687-5baa1a570710,-6.5921006,6.5305114
uuid:76b2dd97-cd42-4560-84ff-8fe480cca0f9,7.0349483,-0.83290297
uuid:9039b092-c648-43a0-b51f-e5a31903f6ad,1.9390808,-3.5153522
uuid:25c05536-2145-4248-aee5-e668785c054a,8.363398,1.4097035
uuid:a7b4f00d-68fb-43e0-bd76-a8e94d79bb72,-8.017117,5.655998
uuid:98f40283-252a-466f-a34a-341e1f8f7874,8.02305,1.9221345
uuid:5bda468f-4e94-4a5c-b671-20c42a1d3679,7.0678153,-0.8571752
uuid:35593413-275e-48c6-9850-2de960d525aa,7.84921,1.335149
uuid:b7880a70-00c8-4385-a161-74b393b0e103,4.0369406,3.3595383
uuid:e52ef7ef-ec40-420b-94b2-607f10567e81,-7.225204,5.0758457
uuid:1fcf0663-9ae3-4c97-809e-b3490b635233,-8.734682,4.9116836
uuid:4cc6cce8-9ee3-47f4-9dd1-db0a16d4401a,-3.3100774,5.3286996
uuid:1f092213-f206-46ee-8678-8f4adae19238,7.5919313,2.130447
uuid:ad9530ee-d12e-4579-8071-82092c1a0da8,6.4120045,2.7064908
uuid:e165f07b-095f-438e-8cb0-efc742089e36,-7.7222733,4.5434337
uuid:3eb29ea2-af16-4a59-9ace-608c85c0f8a9,-8.430983,4.998011
uuid:e1115c2b-b4b7-4d73-9767-961f23e36dc6,-7.8445377,5.232073
uuid:cc9bde3a-1232-4f6d-9893-6f0d6708bf70,-8.866254,4.8452826
uuid:cfa03f5c-6421-40ab-a197-03f9c93cb99b,-7.698236,4.3035192
uuid:f6ecd0d7-578b-440b-8db2-4f2ef97b3a88,7.816991,2.0952954
uuid:12316626-8cd2-47ec-b34e-74ce61d45a83,8.244754,1.2111125
uuid:a1e561b2-ff06-434a-8739-35681aeae055,-6.1755767,6.675351
uuid:c04cc445-217f-4ba5-a4c7-5c3fed4ee5e6,-5.025988,6.004007
uuid:0502c1a5-85a6-41f1-bdfd-938aab1e840a,1.154694,8.155885
uuid:95352685-b2ad-4439-bc31-ca7b7123e402,2.72981,2.11901
uuid:2432ebcc-c932-4fb2-be5c-87a190ef4836,7.829401,1.0008271
uuid:94123697-c919-4746-a443-d5d728200d60,7.199287,2.4272861
uuid:60adf444-6a18-4219-a84e-62500573638f,7.7856607,1.4191786
uuid:3ade0521-0781-4ab2-bf77-cfe3f9ce10c9,-7.112808,4.857997
uuid:4b5eccec-45a2-40d8-a877-849def2f6c25,1.6464128,3.8121235
uuid:343bfe9e-86f8-4a7a-9c00-ca78c731a9ee,-4.1273513,1.4965011
uuid:6a2f50f8-22a0-404e-81f9-04bde69df798,7.29311,0.7071444
uuid:8282c9ec-3473-494d-af2d-65e02e0e084e,-7.959023,5.3829656
uuid:e1b2cf19-2a9a-4d43-8090-df4d2ab28e25,-7.724325,4.439083
uuid:5d207c14-c529-429e-ae09-fb27d52aedf6,-2.3662632,0.25362727
uuid:8fcc3687-5a4e-460f-ade1-26c35bd664b8,-4.651867,5.58509
uuid:cc78216d-239e-433c-952a-58d096236999,-7.141894,4.993054
uuid:4a28dbd9-4a0a-4781-a394-f270dbaacdd5,-7.091077,4.1370773
uuid:93ce2566-6420-47df-93e3-a4a69ec6baf5,-7.2913604,4.874719
uuid:71544efd-41c7-4d2b-a68e-2eed5543efc3,6.931598,0.07662542
uuid:c5f2014e-3130-4805-acd7-6a3d6f114daa,4.2113204,-2.0125997
uuid:13616ff0-407d-43de-9954-ba707cd40d27,7.079691,0.41624004
uuid:4b659e17-d0ec-4aad-889d-20b2bf2bec7b,-7.290966,4.9515867
uuid:a71addfe-6dfa-4345-aec1-ad9f4c3ddb47,-7.7120523,4.606182
uuid:d2549060-6b2a-445f-abdc-de1e70fefcf8,4.510887,0.8075227
uuid:95352685-b2ad-4439-bc31-ca7b7123e402,2.7302463,2.118491
uuid:2432ebcc-c932-4fb2-be5c-87a190ef4836,7.829174,1.0003302
uuid:94123697-c919-4746-a443-d5d728200d60,7.199626,2.4264686
uuid:60adf444-6a18-4219-a84e-62500573638f,7.786202,1.4187791
uuid:3ade0521-0781-4ab2-bf77-cfe3f9ce10c9,-7.1137786,4.8586454
uuid:4b5eccec-45a2-40d8-a877-849def2f6c25,1.6430238,3.8105485
uuid:343bfe9e-86f8-4a7a-9c00-ca78c731a9ee,-4.1287413,1.4953477
uuid:6a2f50f8-22a0-404e-81f9-04bde69df798,7.2932177,0.7058742
uuid:8282c9ec-3473-494d-af2d-65e02e0e084e,-7.9618735,5.3831096
uuid:e1b2cf19-2a9a-4d43-8090-df4d2ab28e25,-7.725633,4.4396086
uuid:5d207c14-c529-429e-ae09-fb27d52aedf6,-2.3677168,0.2519648
uuid:8fcc3687-5a4e-460f-ade1-26c35bd664b8,-4.651737,5.5858207
uuid:cc78216d-239e-433c-952a-58d096236999,-7.143115,4.991461
uuid:4a28dbd9-4a0a-4781-a394-f270dbaacdd5,-7.093088,4.13791
uuid:93ce2566-6420-47df-93e3-a4a69ec6baf5,-7.2921286,4.8750424
uuid:71544efd-41c7-4d2b-a68e-2eed5543efc3,6.931985,0.07608612
uuid:c5f2014e-3130-4805-acd7-6a3d6f114daa,4.210308,-2.012418
uuid:13616ff0-407d-43de-9954-ba707cd40d27,7.0794153,0.4144389
uuid:4b659e17-d0ec-4aad-889d-20b2bf2bec7b,-7.2928123,4.9521823
uuid:a71addfe-6dfa-4345-aec1-ad9f4c3ddb47,-7.7123575,4.606406
uuid:d2549060-6b2a-445f-abdc-de1e70fefcf8,4.510542,0.8071001
uuid:3fd9b3df-aa12-4cef-ad0d-383faee4111b,-7.33823,6.3664017
uuid:06f92146-c103-4432-9bf8-1a67ddef041c,0.39053753,1.5585312
uuid:d5d838f8-1011-45d2-8307-ab5ff5d22c9d,8.114912,1.2626408
uuid:85e90654-1fb4-4d50-ae50-139bfbf31184,-6.423428,6.527162
uuid:b7dc14bf-b521-4272-82f6-09d18d9c6215,-7.340719,4.2372465
uuid:49b83c87-0da3-4cbe-9c9e-b43597721df5,-6.7771306,5.51644
uuid:69f0fc06-dc0d-4bc1-8ff1-44b835fb4297,4.184288,-2.3919826
uuid:d419c2ad-1f50-49a5-8ddb-58ea02a856be,-7.809313,4.411543
uuid:36ad0131-420b-4839-bed8-27f7a2e84f4a,7.4602823,2.528482
uuid:5d8ed433-a9c4-4aab-a1ae-fc7b1a765132,6.7637734,-0.015874196
uuid:e1d187e7-9fc9-4dac-a9f8-1cb9ee323126,-7.57615,5.1936417
uuid:92f1de84-db5d-4406-bd54-5125b3e8da5e,-7.037702,5.224891
uuid:5e8f1524-fe83-4f68-9971-8796f26c3a2b,-7.4129043,4.4953017
uuid:4e6b077d-239c-4435-907a-6ef98c8fc78e,7.9282084,1.9182978
uuid:fe3d7255-4adb-4103-99f3-a6353cf350dd,-2.2583222,0.75105625
uuid:5378a2e4-5ec3-4a1d-8733-3394f922789e,2.4939828,-4.880018
uuid:6dc0288c-ac33-48b6-a2a7-15614c5718bc,-7.5361013,5.3510885
uuid:e02766d4-d483-4c57-872f-506ad8b6ba45,-7.2160735,5.294976
uuid:31d9d84d-562c-4c43-b156-5fa99cc43173,8.103189,0.3571443
uuid:b79434f6-9e1b-49c1-bc74-b0e968a37870,-7.154993,4.631648
uuid:2ed0c463-1257-4e56-8b86-28a3bcd007e4,-1.8947254,7.5869823
uuid:d38a1b0b-6ba1-41b4-87f0-d34aa6a28fe8,2.4941688,-4.8799877
uuid:77fede2b-effa-4320-b53f-8bf4f85882c9,7.6351223,0.19848032
uuid:d23ed125-3458-4b5f-b86c-bcd25994f122,4.5330944,6.154214
uuid:b9961fe9-0ad0-4610-b1e6-eca6deb4b4d4,8.233472,1.0616863
uuid:f7ed8330-0806-46e2-ba65-7a06a178c299,8.23527,1.392568
uuid:ae8aee6b-6a1b-4a8d-9a1c-b98670206fd6,-7.931254,5.8096766
uuid:7eeeaa09-f56a-44ba-9913-2018126e5dc3,8.053821,1.8303839
uuid:48a35eb0-0b99-47c3-8aa7-97e0ae17d764,-6.8118935,6.502929
uuid:431b1bab-3132-4829-909e-38eedd7e80b4,6.068961,-0.117451474
uuid:81ba5099-eb49-48f7-b544-e4ff762ac7c5,-7.7501726,5.1140223
uuid:66eb7e7a-5193-4608-8ddd-1af7c9364149,-3.9175348,6.526633
uuid:8b30fa1a-2702-4e50-92bd-2d29ca9774bd,-6.6832824,5.3896165
uuid:0a484864-893b-4f8b-9e37-cc9aff6a1d8a,-3.6364825,4.7807946
uuid:4ad6e389-3730-4a87-964c-ba1b0076ca7d,7.6868544,0.79914004
uuid:2ec43b79-3fb2-4f46-bee0-0e0ac8ac4a38,5.190407,0.009279083
uuid:f1ad4919-114a-4fbe-8098-630cb0b69302,-7.986058,5.5488033
uuid:43f1fad5-4dd7-41fb-a453-a568e183b33b,0.99165714,-4.5079284
uuid:94acc729-58cd-47b2-bd4a-903adec4e535,2.3846896,-5.2669625
uuid:27d62fd5-783c-4406-b182-6494a89cfa20,6.4729934,2.318262
uuid:bc68522a-523a-4ac7-9520-c4efb4615b7d,1.9379721,-4.7325144
uuid:8908021b-4bea-4789-bea8-a2d3851ea1b0,-7.3184133,6.0569644
uuid:fb516a8e-a2fc-4657-9663-00669b3ada59,3.5921972,-1.9523897
uuid:4e19f1f1-4b27-4b9f-9178-967ba27676d8,-7.3516903,5.891879
uuid:28e4308c-ddf2-41f5-a634-769f287ff648,1.8479851,8.445359
uuid:8e577e89-81f2-451d-8789-999bab2672e1,-3.6425362,4.485812
uuid:b0a1ebdb-af57-4db2-8bf3-33a2e42a4b52,-7.191946,5.046539
uuid:163d6c11-0248-4974-b8a2-2404b95291b4,4.7527537,-2.1158943
uuid:b28422ca-fd6a-4446-9673-48c3de0c854b,0.6069619,2.3158846
uuid:d1224d85-d8f0-4cf8-b595-40d7d7dfc695,-7.89841,4.3829904
uuid:5c292840-9755-4fc3-9190-56289c6ebe20,-7.269127,5.170594
uuid:f8d0baae-aa0c-4ec4-a1c2-0ae54946a52b,6.26484,1.3311695
uuid:f8680a9a-691b-4579-9f38-133c2982821a,-8.36264,5.6500406
uuid:2c7bb9f1-4d68-4c5d-9720-4444b98820cc,4.058839,7.1359124
uuid:e63b74de-2159-4ee8-b6f6-778c89edf0a5,-8.901811,4.876961
uuid:5ba92f83-e047-4d1d-ae2c-cb4f7fb9460e,-7.040356,5.424604
uuid:2afe9c90-52b5-4068-8096-b4a349ee8ea3,3.568311,-1.2487849
uuid:d27c40c2-192b-44b5-9d4e-4c20290003b8,8.181728,1.5640343
uuid:0391c0fc-035b-4277-ba85-a01aa642e75a,0.99976516,3.1984086
uuid:397f1daf-3e64-4b20-9bfe-aaaade41286f,3.3193076,-0.86860615
uuid:81e317a7-bf4a-441c-ba8a-fd42390ad5cc,-7.9259233,4.67965
uuid:2b52d393-81ef-42e7-ad6c-d3910ebb5df7,-8.402288,4.9754853
uuid:e9612db7-18b7-4fbf-bc74-e5bb67a70f98,-7.191827,4.7343793
uuid:bab567c6-10e2-41df-bc48-5d59c3ee5367,-7.139265,4.175716
uuid:a455ee0d-897d-40f2-b1fc-a1b6dc5d0114,-5.8535695,6.11455
uuid:43c82b92-a560-401b-954f-5cddd3115130,4.3751493,4.549304
uuid:ac261f12-6f8a-4dfe-88d5-2c3d66826d8f,-4.963023,4.90359
uuid:50b64ecb-1dc1-4a33-adb4-b023be6801c2,-1.9666778,0.55723786
uuid:3856ffd5-16e9-4643-acd6-4297b447b232,-3.3134973,5.9456983
uuid:bce747a8-6025-406a-91a9-6ba09eb1d7c1,-5.026691,5.6165004
uuid:f69f8047-73ec-463b-ab77-2314cdc14f1e,-8.800875,4.9574294
uuid:498a254f-9985-4838-a6a7-c6fce725b046,-8.02545,4.7010903
uuid:32a11123-0ba1-4691-b83f-8fe5c39d974c,-7.31794,6.2107325
uuid:bce747a8-6025-406a-91a9-6ba09eb1d7c1,-5.0262938,5.6147456
uuid:f69f8047-73ec-463b-ab77-2314cdc14f1e,-8.803685,4.9588904
uuid:498a254f-9985-4838-a6a7-c6fce725b046,-8.029821,4.702743
uuid:32a11123-0ba1-4691-b83f-8fe5c39d974c,-7.319676,6.2114663
uuid:d9bf549e-f1a3-4a9d-ad42-bd03bf9d7857,-5.9138794,2.3256834
uuid:d63f2db7-b8d9-4a37-bf94-122375eb4d5c,6.7231126,-0.20679526
uuid:3d0277cf-e93c-40e0-bd32-0e7f80f937da,-6.8873835,4.4605517
uuid:324c2f03-99a4-4390-93b9-97672cefe466,7.594384,2.4728384
uuid:b2bf02a8-f721-42a2-9a0a-dc53a298a124,7.331865,0.7259869
uuid:d085084c-aa3f-4509-935b-801e7544ae5b,-6.727126,6.1554637
uuid:c08bf056-3cc4-483a-b0ab-a7b98a1c9209,0.92942643,6.3029866
uuid:92b07dab-8f8c-40ce-a58f-ae78575bae09,-7.3412127,4.234801
uuid:5be540ac-607f-43ac-9f92-ffe9b1057a70,7.3818626,1.0777975
uuid:78d9b394-c292-49df-bf7d-d23f5e9edb78,-6.2028027,6.536308
uuid:b54d42c6-dcb0-454d-beb9-9a828d8aae9c,-1.3013293,-2.5612664
uuid:f7f027b9-5134-41d9-b28c-508973e6ee05,-7.806693,5.3138394
uuid:902fe3bf-18a2-46fa-b03b-606464cbcf5e,-6.919733,5.8477263
uuid:58686399-5c2b-4f75-8a03-7bcd07283343,-7.971724,4.5792046
uuid:9beb90ba-e8b5-4692-ad41-815a04e086b6,-1.3880011,3.5070882
uuid:451252c3-99cb-46e3-8c84-fbadc58d6db9,5.6818085,-2.3219185
uuid:1f15674f-81c5-4169-b537-41852988b8ba,3.9633608,4.4755864
uuid:7e9229fa-c74e-433f-b655-e1f63163ecfc,-7.0388255,4.9759946
uuid:3c130adc-9e4a-4d54-93a0-74330b17599d,2.029679,-0.7130107
uuid:234ddd0d-2012-4590-b06d-82d718d52617,-6.5082297,5.7012067
uuid:0ece0ea1-2bf6-41bb-92dc-bc07db1c072b,2.4110954,-4.89397
uuid:a985bb10-187e-4d42-b866-48ccfbf2a6e5,7.38898,-0.77232665
uuid:1ddd79b1-becb-4024-82e7-496f524bb8e4,6.6980615,1.5087463
uuid:3f2b5cfa-ee6b-4bb7-be85-3e070e3016d8,-5.106944,5.756162
uuid:09f91c48-2a9c-435d-83df-0e5ed523b91c,7.2347646,-0.4617346
uuid:31226360-4e84-4b97-b060-ef24cd3ad4da,7.5414324,0.9517273
uuid:ae246620-8811-497d-9eeb-fa00503d6a45,7.45533,-0.518078
uuid:b66b4a89-97f1-4ad4-8f65-02cff2cead3d,7.2260113,-0.47338885
uuid:c8fddc70-eb43-4a36-9c95-401b2535c9e2,-2.6897566,4.526672
uuid:6fca7b23-3f57-4b9a-9ff0-186c5993de86,-3.6601949,0.26018202
uuid:39f775c4-541d-4ba1-becd-5db2ba5e5bab,-2.9342506,4.775809
uuid:703b3626-804d-4c75-ba0d-0390af4ebb73,-4.766362,3.8883972
uuid:a33ef802-4c7c-4cb8-977c-e3d9c7534bee,7.291832,-3.2600825
uuid:ccc030c9-9173-4c64-9c88-365fc23d8393,-7.962517,4.5190344
uuid:2eda4966-1777-45ac-83e5-9ca1f55751e9,-7.388566,6.000139
uuid:b3c3fb5f-f46d-4dbf-b6e8-2edbd55cc803,7.7977676,2.4212184
uuid:fc18fada-24a5-4be9-9700-ae9cdc194ccc,3.7032478,-2.068589
uuid:8a6bb944-6b4e-4f87-bdc2-0b08e42e2e18,-4.2276278,4.8055267
uuid:a4f33d4e-4160-4d1f-8da5-659501227369,-6.441208,5.1343246
uuid:26e99e8b-6a2a-4ed5-b0e0-3f972a6b0253,7.4780483,1.7085567
uuid:b441ad98-1911-4cd4-a681-fe817c3be16e,-1.0644583,4.1053195
uuid:ddd99e70-210d-4fc5-a836-76ae1889043b,-6.7853956,6.41395
uuid:813e8ee7-df82-425a-be4c-83e8e3679abe,-7.864545,5.8351674
uuid:fd6a54e2-37cf-4577-991c-14cb5abe6e54,-7.1976333,4.140208
uuid:6dc626af-29dc-47fc-8e38-ff481d556ce6,-0.9292307,-4.6182256
uuid:7b2afe3f-53fe-4b01-a45e-5b383d8a1639,-7.4766693,5.4548264
uuid:7f2bd0c4-b471-4028-a31b-8bbb2ee1a949,-7.7712846,4.6314254
uuid:b825f610-34fe-4368-b1ed-04fd77a0cd0a,-6.922743,4.5663557
uuid:f39e4e6f-7699-4648-9206-d219da00a9b2,-4.4234295,5.253214
uuid:edeae835-8472-4fb3-84a6-a38c8859546b,-3.2968564,4.8113155
uuid:73aba758-30bf-455d-89d4-a5c2454bff0f,-8.470186,4.8630486
uuid:22cd23fd-2f6e-47bb-880d-11246f633f26,-7.331021,5.443159
uuid:5601adf1-fa3e-4ffe-b611-131113cee8c8,4.1381536,-1.8840545
uuid:a558bff5-1113-4dbd-a965-b2d3b1098dd5,-1.7528011,-4.1055217
uuid:ac0b9379-169e-42b3-90f8-b1f111ca27d4,-7.7704506,4.3797326
uuid:ba4b6300-cd12-4f7f-800e-574455cde64d,-6.7435813,4.3344507
uuid:0ce66bb4-3a20-4bc2-b695-e656f337b3db,-6.972983,4.6949077
uuid:e250d322-27c0-4363-9436-5b2182fac767,-7.4750385,4.9406667
uuid:6d9554a9-9ac4-4c0a-8481-4e3c6357d19c,-6.800299,5.6227117
uuid:2065ce8a-6497-4b2f-b2fa-6c36ff66c31c,-7.039161,5.589875
uuid:d0e64b2a-cf69-445d-9594-d1270c7a6f24,-4.9880323,5.3585005
uuid:794977d6-5a7a-4f63-a042-9714beec0765,-7.3286705,5.3296976
uuid:056b5143-f53a-431c-8feb-1709736fec80,3.014211,-4.5702
uuid:1e549981-338a-4ca8-9a87-e56699dc17a2,8.002159,1.5650434
uuid:740cfd56-332b-4d7d-b088-ad38ee2bea0d,6.940882,-2.8210318
uuid:89533fa7-5e22-4bc0-b875-00c4c4a60b15,-5.220836,5.6954947
uuid:e12b3dba-2069-4e3a-9db9-ef95dd41f905,-6.9493294,4.292632
uuid:3272904f-b7a8-42ab-b393-f1f55ae5c791,-1.8819041,0.94541246
uuid:8eacfc41-9f9a-40e2-a703-d3adda7250f3,3.9278655,6.329551
uuid:e8a9ba7b-9831-41cf-af2f-0b0578bc20bc,8.628354,1.122501
uuid:46f01d01-869b-461b-8b6d-e20ebba4ae00,7.5059376,0.793605
uuid:b7388079-e7cf-448c-b55b-e53ac490738b,-3.2401533,4.7429624
uuid:4565f225-744e-4ce3-bad3-3ff28e8498b4,0.5241075,-4.9759007
uuid:c082ce67-d8f7-4d7f-834e-d7ade28202f3,-5.11895,5.8968024
uuid:0c69cf13-e181-43d8-85ce-8eb5886b51f2,7.697324,1.4178721
uuid:a39a5430-36a0-456c-adba-c0a4bea0a38d,-7.9540634,5.2170362
uuid:d31c5389-8634-4b35-8d73-e8837a021fde,-2.2484217,0.03546269
uuid:ab182ba9-1461-4b9a-a82a-f0a17dc5cdf4,6.7666693,2.3610566
uuid:eb16ebdc-a60a-4555-8068-40023eeca766,-8.564123,4.600584
uuid:472f2f06-7d0f-42f2-9865-6d34695a2e18,3.7170439,-2.0591505
uuid:89da7250-9acb-429d-bb71-d7dbc60e7755,8.424528,1.5138046
